Time (Sec);S55;S52;S71;S70;S69;S67;S68;S72;S74;S73;S75;S76;S77;S78;S79;S80;S81;S82;S83;S84;S85;S86;S87;S88;S89;S90;S91;S92;S93;S94;S95;S96;S97;S98;S99;S100;S101;S102;S103;S104;S105;S106;S107;S108;S109;S110;S111;S112;S113;S114;
65.09381827637345;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19160.0;19160.0;19159.977523200003;19160.0;19160.0;19159.9926784;19159.985356800004;19159.955558400008;19159.955558400008;19159.947724800008;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.962880000006;19159.92524800001;19159.917926400012;19159.910604800014;19159.910604800014;19159.93308160001;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;
66.09381827637345;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19160.0;19160.0;19159.977523200003;19160.0;19160.0;19159.9926784;19159.985356800004;19159.955558400008;19159.955558400008;19159.947724800008;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.962880000006;19159.92524800001;19159.917926400012;19159.910604800014;19159.910604800014;19159.93308160001;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;
66.21094347233917;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19160.0;19160.0;19159.977523200003;19160.0;19160.0;19159.9926784;19159.985356800004;19159.955558400008;19159.955558400008;19159.947724800008;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.962880000006;19159.92524800001;19159.917926400012;19159.910604800014;19159.903283200016;19159.925760000013;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;
66.23394343802487;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19160.0;19160.0;19159.977523200003;19160.0;19160.0;19159.9926784;19159.985356800004;19159.955558400008;19159.955558400008;19159.947724800008;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.962880000006;19159.92524800001;19159.917926400012;19159.910604800014;19159.903283200016;19159.925760000013;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;
66.23394343802487;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19160.0;19160.0;19159.977523200003;19160.0;19160.0;19159.9926784;19159.985356800004;19159.955558400008;19159.955558400008;19159.947724800008;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.962880000006;19159.92524800001;19159.917926400012;19159.910604800014;19159.903283200016;19159.910604800014;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;
66.25694418373484;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19160.0;19160.0;19159.977523200003;19160.0;19160.0;19159.9926784;19159.985356800004;19159.955558400008;19159.955558400008;19159.947724800008;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.962880000006;19159.92524800001;19159.917926400012;19159.910604800014;19159.903283200016;19159.910604800014;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;
66.25694418373484;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19160.0;19160.0;19159.977523200003;19160.0;19160.0;19159.9926784;19159.985356800004;19159.955558400008;19159.955558400008;19159.947724800008;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.962880000006;19159.92524800001;19159.917926400012;19159.910604800014;19159.888128000017;19159.910604800014;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;
67.40206665942499;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19160.0;19160.0;19159.977523200003;19160.0;19160.0;19159.9926784;19159.985356800004;19159.955558400008;19159.955558400008;19159.94040320001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.962880000006;19159.92524800001;19159.910604800014;19159.910604800014;19159.888128000017;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
67.42506740513497;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19160.0;19160.0;19159.977523200003;19160.0;19160.0;19159.9926784;19159.985356800004;19159.94823680001;19159.955558400008;19159.94040320001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.962880000006;19159.92524800001;19159.903283200016;19159.903283200016;19159.888128000017;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
67.54406895595378;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19160.0;19160.0;19159.977523200003;19160.0;19160.0;19159.9926784;19159.985356800004;19159.94823680001;19159.955558400008;19159.94040320001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.962880000006;19159.92524800001;19159.903283200016;19159.903283200016;19159.888128000017;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
67.54406895595378;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19160.0;19160.0;19159.977523200003;19160.0;19160.0;19159.9926784;19159.985356800004;19159.93308160001;19159.955558400008;19159.94040320001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.962880000006;19159.92524800001;19159.903283200016;19159.903283200016;19159.888128000017;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
67.84406895595377;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19160.0;19160.0;19159.977523200003;19160.0;19160.0;19159.9926784;19159.985356800004;19159.93308160001;19159.955558400008;19159.94040320001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.962880000006;19159.92524800001;19159.903283200016;19159.903283200016;19159.888128000017;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
68.71219217735388;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19160.0;19160.0;19159.977523200003;19160.0;19160.0;19159.9926784;19159.978035200005;19159.93308160001;19159.94823680001;19159.94040320001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.962880000006;19159.92524800001;19159.903283200016;19159.903283200016;19159.88080640002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
68.72619239386562;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19160.0;19160.0;19159.977523200003;19160.0;19160.0;19159.9926784;19159.978035200005;19159.93308160001;19159.94823680001;19159.94040320001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.962880000006;19159.92524800001;19159.903283200016;19159.903283200016;19159.88080640002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
68.72619239386562;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19160.0;19160.0;19159.977523200003;19160.0;19160.0;19159.9926784;19159.978035200005;19159.93308160001;19159.94823680001;19159.94040320001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.962880000006;19159.92524800001;19159.903283200016;19159.903283200016;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
68.7301918867946;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19160.0;19160.0;19159.977523200003;19160.0;19160.0;19159.9926784;19159.978035200005;19159.93308160001;19159.94823680001;19159.94040320001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.962880000006;19159.92524800001;19159.903283200016;19159.903283200016;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
68.7301918867946;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19160.0;19160.0;19159.977523200003;19160.0;19160.0;19159.9926784;19159.962880000006;19159.93308160001;19159.94823680001;19159.94040320001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.962880000006;19159.92524800001;19159.903283200016;19159.903283200016;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
68.75919274837558;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19160.0;19160.0;19159.977523200003;19160.0;19160.0;19159.9926784;19159.962880000006;19159.93308160001;19159.94823680001;19159.94040320001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.962880000006;19159.92524800001;19159.903283200016;19159.903283200016;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
68.75919274837558;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19160.0;19160.0;19159.977523200003;19160.0;19160.0;19159.9926784;19159.962880000006;19159.93308160001;19159.93308160001;19159.94040320001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.962880000006;19159.92524800001;19159.903283200016;19159.903283200016;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
68.84406895595379;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19160.0;19160.0;19159.977523200003;19160.0;19160.0;19159.9926784;19159.962880000006;19159.93308160001;19159.93308160001;19159.94040320001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.962880000006;19159.92524800001;19159.903283200016;19159.903283200016;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
69.89431561526574;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19160.0;19160.0;19159.977523200003;19160.0;19160.0;19159.9926784;19159.962880000006;19159.925760000013;19159.93308160001;19159.94040320001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.962880000006;19159.92524800001;19159.895961600017;19159.895961600017;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
69.89831510819472;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.977523200003;19160.0;19160.0;19159.9926784;19159.962880000006;19159.918438400015;19159.93308160001;19159.94040320001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.955558400008;19159.92524800001;19159.895961600017;19159.895961600017;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
69.9273159697757;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.970201600005;19160.0;19160.0;19159.9926784;19159.962880000006;19159.911116800016;19159.93308160001;19159.93308160001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.955558400008;19159.92524800001;19159.895961600017;19159.895961600017;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
90.00333333333334;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.970201600005;19160.0;19160.0;19159.9926784;19159.962880000006;19159.911116800016;19159.93308160001;19159.93308160001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.955558400008;19159.92524800001;19159.895961600017;19159.895961600017;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
90.15133594903926;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.970201600005;19160.0;19160.0;19159.9926784;19159.962880000006;19159.911116800016;19159.93308160001;19159.93308160001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.955558400008;19159.92524800001;19159.895961600017;19159.895961600017;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
90.15133594903926;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.970201600005;19160.0;19160.0;19159.9926784;19159.962880000006;19159.911116800016;19159.93308160001;19159.93308160001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9848448;19159.9926784;19160.0;19159.955558400008;19159.92524800001;19159.895961600017;19159.895961600017;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
90.45133594903926;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19159.9926784;19160.0;19159.970201600005;19160.0;19160.0;19159.9926784;19159.962880000006;19159.911116800016;19159.93308160001;19159.93308160001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9848448;19159.9926784;19160.0;19159.955558400008;19159.92524800001;19159.895961600017;19159.895961600017;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
91.31945917043937;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19159.985356800004;19160.0;19159.970201600005;19160.0;19159.9926784;19159.9926784;19159.962880000006;19159.911116800016;19159.93308160001;19159.93308160001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9848448;19159.9926784;19159.9926784;19159.955558400008;19159.92524800001;19159.895961600017;19159.895961600017;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
91.3334583756453;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19159.985356800004;19160.0;19159.970201600005;19160.0;19159.9926784;19159.9926784;19159.962880000006;19159.911116800016;19159.93308160001;19159.93308160001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9848448;19159.9926784;19159.9926784;19159.955558400008;19159.92524800001;19159.895961600017;19159.895961600017;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
91.3334583756453;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19159.985356800004;19160.0;19159.970201600005;19160.0;19159.977523200003;19159.9926784;19159.962880000006;19159.911116800016;19159.93308160001;19159.93308160001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9848448;19159.9926784;19159.9926784;19159.955558400008;19159.92524800001;19159.895961600017;19159.895961600017;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
91.33645918845008;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19159.985356800004;19160.0;19159.970201600005;19160.0;19159.977523200003;19159.9926784;19159.962880000006;19159.911116800016;19159.93308160001;19159.93308160001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9848448;19159.9926784;19159.9926784;19159.955558400008;19159.92524800001;19159.895961600017;19159.895961600017;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
91.33645918845008;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19159.970201600005;19160.0;19159.970201600005;19160.0;19159.977523200003;19159.9926784;19159.962880000006;19159.911116800016;19159.93308160001;19159.93308160001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9848448;19159.9926784;19159.9926784;19159.955558400008;19159.92524800001;19159.895961600017;19159.895961600017;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
91.34345436675325;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19159.970201600005;19160.0;19159.970201600005;19160.0;19159.977523200003;19159.9926784;19159.962880000006;19159.911116800016;19159.93308160001;19159.93308160001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9848448;19159.9926784;19159.9926784;19159.955558400008;19159.92524800001;19159.895961600017;19159.895961600017;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
91.35045354123537;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19159.970201600005;19160.0;19159.970201600005;19160.0;19159.977523200003;19159.9926784;19159.962880000006;19159.911116800016;19159.93308160001;19159.93308160001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9848448;19159.9926784;19159.9926784;19159.955558400008;19159.92524800001;19159.895961600017;19159.895961600017;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
91.35946106115757;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19159.970201600005;19160.0;19159.970201600005;19160.0;19159.977523200003;19159.9926784;19159.962880000006;19159.911116800016;19159.93308160001;19159.93308160001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9848448;19159.9926784;19159.9926784;19159.955558400008;19159.92524800001;19159.895961600017;19159.895961600017;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
91.35946106115757;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19159.970201600005;19160.0;19159.970201600005;19160.0;19159.977523200003;19159.9926784;19159.962880000006;19159.911116800016;19159.93308160001;19159.93308160001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9848448;19159.9926784;19159.977523200003;19159.955558400008;19159.92524800001;19159.895961600017;19159.895961600017;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
91.45133594903926;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19159.970201600005;19160.0;19159.970201600005;19160.0;19159.977523200003;19159.9926784;19159.962880000006;19159.911116800016;19159.93308160001;19159.93308160001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9848448;19159.9926784;19159.977523200003;19159.955558400008;19159.92524800001;19159.895961600017;19159.895961600017;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
92.43657900576117;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19159.970201600005;19160.0;19159.970201600005;19160.0;19159.977523200003;19159.9926784;19159.962880000006;19159.911116800016;19159.93308160001;19159.93308160001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9848448;19159.9926784;19159.977523200003;19159.955558400008;19159.92524800001;19159.895961600017;19159.895961600017;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
92.47458053043259;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19159.970201600005;19160.0;19159.970201600005;19160.0;19159.977523200003;19159.9926784;19159.962880000006;19159.911116800016;19159.93308160001;19159.93308160001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9848448;19159.9926784;19159.977523200003;19159.955558400008;19159.92524800001;19159.895961600017;19159.895961600017;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
92.48358444167702;19159.9926784;19160.0;19159.962880000006;19159.985356800004;19159.94040320001;19160.0;19159.955046400006;19159.9926784;19159.947724800008;19160.0;19159.985356800004;19160.0;19160.0;19159.977523200003;19159.9926784;19159.970201600005;19160.0;19160.0;19160.0;19159.970201600005;19160.0;19159.970201600005;19160.0;19159.977523200003;19159.9926784;19159.962880000006;19159.911116800016;19159.93308160001;19159.93308160001;19159.985356800004;19160.0;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9848448;19159.9926784;19159.977523200003;19159.955558400008;19159.92524800001;19159.895961600017;19159.895961600017;19159.86565120002;19159.910604800014;19159.9926784;19159.962880000006;19160.0;19160.0;19160.0;
